DATASONICH	SECONDS	NANOSECONDS	DIAG	U	V	W	SOS	TEMP	AIN1	AIN2	AIN3	AIN4	CHK
DATADAQMH	SECONDS	NANOSECONDS	Relay_1_1_1	Relay_2_1_1	Relay_3_1_1	SWC_1_1_1	TS_1_1_1	SWC_2_1_1	TS_2_1_1	SWC_3_1_1	TS_3_1_1	SWC_4_1_1	TS_4_1_1	SWC_5_1_1	TS_5_1_1	SWC_6_1_1	TS_6_1_1	TC_1_1_1	TSENSOR_1_1_1	SHFSENS_1_1_1	SHF_1_1_1	SHFSENS_2_1_1	SHF_2_1_1	SHFSENS_3_1_1	SHF_3_1_1	SWIN_1_1_1	SWOUT_1_1_1	LWIN_1_1_1	LWOUT_1_1_1	TCNR4_C_1_1_1	RN_1_1_1	ALB_1_1_1	TA_1_1_1	RH_1_1_1	PPFD_1_1_1	P_RAIN_1_1_1	DAQM_V_1_1_1	DAQM_T_1_1_1	TS_7_1_1	TS_8_1_1	TS_9_1_1	DRM_POWER_STATUS_1_1_1	DRM_V_BATTERY_1_1_1	DRM_V_MAIN_1_1_1	CHK
DATADAQMU	seconds	nanoseconds	AMP	AMP	AMP	m+3m-3	C	m+3m-3	C	m+3m-3	C	m+3m-3	C	m+3m-3	C	m+3m-3	C	C	C	NONE	W+1m-2	NONE	W+1m-2	NONE	W+1m-2	W+1m-2	W+1m-2	W+1m-2	W+1m-2	C	W+1m-2	dimensionless	C	%	umol+1m-2s-1	mm	V	C	C	C	C	Other	V	V	CHK
DATASONIC	1783884509	17191653	0	0.757	1.607	0.25	350.444	32.46	0	0	0	0	210
DATASONIC	1783884509	67187744	0	0.769	1.685	0.312	350.456	32.48	0	0	0	0	026
DATASONIC	1783884509	117127420	0	0.823	1.708	0.312	350.433	32.44	0	0	0	0	033
DATASONIC	1783884509	167067472	0	0.713	1.749	0.32	350.427	32.43	0	0	0	0	004
DATASONIC	1783884509	217042439	0	0.759	1.79	0.393	350.456	32.48	0	0	0	0	019
DATASONIC	1783884509	266988365	0	0.742	1.61	0.354	350.456	32.48	0	0	0	0	020
DATASONIC	1783884509	316957957	0	0.802	1.744	0.412	350.427	32.43	0	0	0	0	060
DATASONIC	1783884509	366929924	0	0.816	1.649	0.409	350.473	32.51	0	0	0	0	073
DATAGPS	1783884509	0	0	42.683265	-109.543761667	2177.4	9	1	-12.6	0	173.2	069
DATASONIC	1783884509	416860017	0	0.793	1.37	0.507	350.427	32.43	0	0	0	0	002
DATASONIC	1783884509	466855400	0	0.778	1.682	0.448	350.416	32.41	0	0	0	0	064
DATASONIC	1783884509	516797077	0	0.815	1.743	0.391	350.456	32.48	0	0	0	0	073
DATASONIC	1783884509	566770169	0	0.787	1.597	0.391	350.433	32.44	0	0	0	0	077
DATASONIC	1783884509	616718553	0	0.903	1.563	0.378	350.467	32.5	0	0	0	0	016
DATASONIC	1783884509	666688354	0	0.992	1.487	0.356	350.387	32.36	0	0	0	0	088
DATASONIC	1783884509	716615989	0	0.869	1.509	0.421	350.433	32.44	0	0	0	0	070
DATASONIC	1783884509	766603039	0	0.922	1.549	0.371	350.416	32.41	0	0	0	0	054
DATASONIC	1783884509	816532299	0	0.832	1.56	0.282	350.444	32.46	0	0	0	0	011
DATASONIC	1783884509	866524598	0	0.768	1.523	0.239	350.433	32.44	0	0	0	0	072
DATASONIC	1783884509	916492524	0	0.814	1.656	0.269	350.416	32.41	0	0	0	0	061
DATASONIC	1783884509	966432117	0	0.9	1.736	0.281	350.433	32.44	0	0	0	0	209
DATASONIC	1783884510	16366252	0	0.827	1.696	0.28	350.427	32.43	0	0	0	0	207
DATASONIC	1783884510	66338802	0	0.9	1.485	0.212	350.444	32.46	0	0	0	0	149
DATASONIC	1783884510	116309186	0	0.94	1.61	0.272	350.416	32.41	0	0	0	0	190
DATASONIC	1783884510	166274111	0	0.839	1.591	0.239	350.393	32.37	0	0	0	0	051
DATASONIC	1783884510	216247287	0	0.726	1.659	0.255	350.427	32.43	0	0	0	0	054
DATASONIC	1783884510	266199879	0	0.719	1.626	0.221	350.416	32.41	0	0	0	0	057
DATASONIC	1783884510	316162013	0	0.901	1.415	0.276	350.427	32.43	0	0	0	0	026
DATASONIC	1783884510	366129856	0	0.762	1.63	0.184	350.427	32.43	0	0	0	0	003
DATAGPS	1783884510	0	0	42.683265	-109.543761667	2177.4	9	1	-12.6	0	173.2	061
DATASONIC	1783884510	416049908	0	0.753	1.613	0.279	350.416	32.41	0	0	0	0	048
DATASONIC	1783884510	466022125	0	0.725	1.592	0.264	350.416	32.41	0	0	0	0	034
DATASONIC	1783884510	515998342	0	0.718	1.617	0.185	350.416	32.41	0	0	0	0	054
DATASONIC	1783884510	565942643	0	0.805	1.585	0.106	350.427	32.43	0	0	0	0	050
DATASONIC	1783884510	615914902	0	0.725	1.615	0.154	350.427	32.43	0	0	0	0	041
DATASONIC	1783884510	665867036	0	0.741	1.425	0.2	350.444	32.46	0	0	0	0	202
DATASONIC	1783884510	715815129	0	0.838	1.482	0.214	350.404	32.39	0	0	0	0	047
DATASONIC	1783884510	765777638	0	0.766	1.572	0.198	350.393	32.37	0	0	0	0	080
DATASONIC	1783884510	815733731	0	0.892	1.491	0.247	350.416	32.41	0	0	0	0	048
DATASONIC	1783884510	865723280	0	0.794	1.468	0.226	350.433	32.44	0	0	0	0	055
DATASONIC	1783884510	915667290	0	0.76	1.707	0.41	350.427	32.43	0	0	0	0	205
DATASONIC	1783884510	965608842	0	0.722	1.662	0.424	350.393	32.37	0	0	0	0	056
DATASONIC	1783884511	15585517	0	0.845	1.617	0.477	350.433	32.44	0	0	0	0	005
DATASONIC	1783884511	65540276	0	0.812	1.563	0.389	350.404	32.39	0	0	0	0	001
DATASONIC	1783884511	115484744	0	0.796	1.47	0.338	350.444	32.46	0	0	0	0	008
DATASONIC	1783884511	165474211	0	0.835	1.557	0.376	350.404	32.39	0	0	0	0	049
DATASONIC	1783884511	215418012	0	0.808	1.503	0.329	350.404	32.39	0	0	0	0	031
DATASONIC	1783884511	265360147	0	0.833	1.629	0.393	350.393	32.37	0	0	0	0	054
DATASONIC	1783884511	315343113	0	0.853	1.591	0.401	350.404	32.39	0	0	0	0	029
DATAGPS	1783884511	0	0	42.683265	-109.543761667	2177.4	9	1	-12.6	0	173.2	062
DATASONIC	1783884511	365311664	0	0.842	1.766	0.464	350.553	32.65	0	0	0	0	055
DATASONIC	1783884511	415238716	0	0.803	1.633	0.389	350.496	32.55	0	0	0	0	058
DATASONIC	1783884511	465208891	0	0.772	1.612	0.348	350.433	32.44	0	0	0	0	050
DATASONIC	1783884511	515170484	0	0.854	1.704	0.291	350.456	32.48	0	0	0	0	051
DATASONIC	1783884511	565145284	0	0.939	1.497	0.243	350.427	32.43	0	0	0	0	059
DATASONIC	1783884511	615087669	0	0.83	1.562	0.347	350.427	32.43	0	0	0	0	007
DATASONIC	1783884511	665060386	0	0.775	1.656	0.309	350.416	32.41	0	0	0	0	053
DATASONIC	1783884511	714991354	0	0.863	1.728	0.384	350.393	32.37	0	0	0	0	066
DATASONIC	1783884511	764978487	0	0.71	1.704	0.359	350.456	32.48	0	0	0	0	024
DATASONIC	1783884511	814938288	0	0.742	1.593	0.411	350.444	32.46	0	0	0	0	058
DATASONIC	1783884511	864880090	0	0.691	1.568	0.44	350.444	32.46	0	0	0	0	009
DATASONIC	1783884511	914868264	0	0.884	1.694	0.525	350.433	32.44	0	0	0	0	066
DATASONIC	1783884511	964813899	0	0.793	1.713	0.438	350.467	32.5	0	0	0	0	025
DATASONIC	1783884512	14764575	0	0.824	1.761	0.472	350.427	32.43	0	0	0	0	002
DATASONIC	1783884512	64714168	0	0.805	1.75	0.536	350.433	32.44	0	0	0	0	204
DATASONIC	1783884512	114685343	0	0.793	1.887	0.553	350.427	32.43	0	0	0	0	060
DATASONIC	1783884512	164650269	0	0.718	1.77	0.504	350.473	32.51	0	0	0	0	000
DATASONIC	1783884512	214618861	0	0.699	1.602	0.307	350.473	32.51	0	0	0	0	049
DATASONIC	1783884512	264587703	0	0.786	1.545	0.351	350.444	32.46	0	0	0	0	058
DATASONIC	1783884512	314539005	0	0.714	1.624	0.339	350.456	32.48	0	0	0	0	046
DATAGPS	1783884512	0	0	42.683265	-109.543761667	2177.4	9	1	-12.6	0	173.2	063
DATASONIC	1783884512	364482056	0	0.747	1.708	0.393	350.433	32.44	0	0	0	0	054
DATASONIC	1783884512	414442773	0	0.722	1.615	0.329	350.456	32.48	0	0	0	0	050
DATASONIC	1783884512	464422154	0	0.629	1.524	0.344	350.444	32.46	0	0	0	0	043
DATASONIC	1783884512	514354452	0	0.618	1.504	0.33	350.427	32.43	0	0	0	0	241
DATASONIC	1783884512	564301166	0	0.701	1.597	0.303	350.456	32.48	0	0	0	0	044
DATASONIC	1783884512	614290961	0	0.616	1.537	0.424	350.444	32.46	0	0	0	0	048
DATASONIC	1783884512	664267341	0	0.61	1.628	0.453	350.456	32.48	0	0	0	0	003
DATASONIC	1783884512	714191972	0	0.635	1.527	0.407	350.427	32.43	0	0	0	0	050
DATASONIC	1783884512	764175268	0	0.567	1.571	0.502	350.444	32.46	0	0	0	0	056
DATASONIC	1783884512	814111024	0	0.555	1.556	0.355	350.467	32.5	0	0	0	0	246
DATASONIC	1783884512	864098445	0	0.619	1.459	0.261	350.473	32.51	0	0	0	0	061
DATASONIC	1783884512	914044201	0	0.753	1.246	0.173	350.484	32.53	0	0	0	0	037
DATASONIC	1783884512	964014872	0	0.535	1.34	0.34	350.525	32.6	0	0	0	0	148
DATASONIC	1783884513	13987752	0	0.484	1.276	0.396	350.547	32.64	0	0	0	0	020
DATASONIC	1783884513	63938049	0	0.262	1.151	0.318	350.547	32.64	0	0	0	0	000
DATASONIC	1783884513	113875055	0	-0.169	0.938	0.058	350.536	32.62	0	0	0	0	101
DATASONIC	1783884513	163830685	0	0.554	1.179	0.155	350.467	32.5	0	0	0	0	007
DATASONIC	1783884513	213806190	0	0.411	1.154	-0.369	350.496	32.55	0	0	0	0	089
DATASONIC	1783884513	263763862	0	0.723	1.235	-0.575	350.576	32.69	0	0	0	0	111
DATASONIC	1783884513	313741450	0	0.465	1.294	0.116	350.633	32.79	0	0	0	0	045
DATAGPS	1783884513	0	0	42.683265	-109.543761667	2177.4	9	1	-12.6	0	173.2	064
DATASONIC	1783884513	363680164	0	0.219	1.195	0.283	350.576	32.69	0	0	0	0	061
